indice,id_cliente,variable,valor,outlier_IQR,outlier_Zscore,z_score,limite_inferior_IQR,limite_superior_IQR,skewness,metodo_recomendado,hipotesis
11315,CLI-111315,saldo_actual,12439273,True,False,2.32607453150746,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11334,CLI-111334,saldo_actual,16908791,True,True,3.4538948992456633,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11340,CLI-111340,saldo_actual,10939288,True,False,1.9475742918167847,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11350,CLI-111350,saldo_actual,12758418,True,False,2.4066063094892938,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11360,CLI-111360,saldo_actual,16115134,True,True,3.2536266534084164,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11376,CLI-111376,saldo_actual,12033605,True,False,2.2237098843710976,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11408,CLI-111408,saldo_actual,16982329,True,True,3.472451185226105,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11428,CLI-111428,saldo_actual,11414674,True,False,2.0675313013506074,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11434,CLI-111434,saldo_actual,11469637,True,False,2.081400445824798,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11450,CLI-111450,saldo_actual,16449757,True,True,3.3380640882534403,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11465,CLI-111465,saldo_actual,12348348,True,False,2.303130879208354,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11520,CLI-111520,saldo_actual,18996446,True,True,3.98068544574542,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11530,CLI-111530,saldo_actual,21129220,True,True,4.5188611409730655,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11532,CLI-111532,saldo_actual,16318565,True,True,3.304959621578441,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11534,CLI-111534,saldo_actual,10462252,True,False,1.8272009278557575,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11535,CLI-111535,saldo_actual,14755260,True,False,2.9104814653237905,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11539,CLI-111539,saldo_actual,10042287,True,False,1.7212286326916761,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11550,CLI-111550,saldo_actual,11007240,True,False,1.9647210288091284,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11577,CLI-111577,saldo_actual,14007819,True,False,2.72187518082452,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11595,CLI-111595,saldo_actual,11836525,True,False,2.173979502241784,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11596,CLI-111596,saldo_actual,16412210,True,True,3.3285896278423923,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11601,CLI-111601,saldo_actual,17720927,True,True,3.6588260623315785,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11608,CLI-111608,saldo_actual,13937053,True,False,2.7040183702817813,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11609,CLI-111609,saldo_actual,26370859,True,True,5.841515446097445,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11631,CLI-111631,saldo_actual,10070071,True,False,1.7282395365737588,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11634,CLI-111634,saldo_actual,19275747,True,True,4.051163147486334,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11640,CLI-111640,saldo_actual,14765059,True,False,2.9129541059493493,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11641,CLI-111641,saldo_actual,11485322,True,False,2.085358336243401,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11655,CLI-111655,saldo_actual,22020921,True,True,4.7438694192107915,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11724,CLI-111724,saldo_actual,14334155,True,False,2.804221507100914,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11737,CLI-111737,saldo_actual,10387338,True,False,1.8082974275166293,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11741,CLI-111741,saldo_actual,11294518,True,False,2.0372116149535615,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11749,CLI-111749,saldo_actual,10348916,True,False,1.798602173091155,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11763,CLI-111763,saldo_actual,18235140,True,True,3.7885805223775533,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11787,CLI-111787,saldo_actual,18920250,True,True,3.9614584506331547,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11798,CLI-111798,saldo_actual,14355263,True,False,2.809547815736927,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11822,CLI-111822,saldo_actual,11883068,True,False,2.1857239774571515,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11864,CLI-111864,saldo_actual,26570924,True,True,5.891999051235973,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11871,CLI-111871,saldo_actual,10260773,True,False,1.7763605195899166,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11872,CLI-111872,saldo_actual,10148947,True,False,1.7481427922102097,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11894,CLI-111894,saldo_actual,11953395,True,False,2.2034700124886526,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11903,CLI-111903,saldo_actual,14333944,True,False,2.804168264201435,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11915,CLI-111915,saldo_actual,20946843,True,True,4.472840855294164,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11925,CLI-111925,saldo_actual,13527112,True,False,2.6005754913469685,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11930,CLI-111930,saldo_actual,11420538,True,False,2.069010999751289,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11986,CLI-111986,saldo_actual,12567508,True,False,2.3584328405817065,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
12062,CLI-112062,saldo_actual,10336329,True,False,1.7954260196516296,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
12074,CLI-112074,saldo_actual,10733478,True,False,1.895641016263537,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
12077,CLI-112077,saldo_actual,19380652,True,True,4.077634457295932,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
12103,CLI-112103,saldo_actual,14295176,True,False,2.794385701514256,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
12123,CLI-112123,saldo_actual,13261285,True,False,2.5334977650922035,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
12137,CLI-112137,saldo_actual,22406100,True,True,4.841063953705346,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
12149,CLI-112149,saldo_actual,13609489,True,False,2.6213621753771412,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
12171,CLI-112171,saldo_actual,10487990,True,False,1.8336955522481073,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
12217,CLI-112217,saldo_actual,10204332,True,False,1.7621184224833577,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
12264,CLI-112264,saldo_actual,17383145,True,True,3.5735914980104715,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
12270,CLI-112270,saldo_actual,11772746,True,False,2.1578857634462416,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
12271,CLI-112271,saldo_actual,15996435,True,True,3.2236746205873925,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
12343,CLI-112343,saldo_actual,11338597,True,False,2.0483343342243048,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
12372,CLI-112372,saldo_actual,12162170,True,False,2.256151464330785,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
12398,CLI-112398,saldo_actual,20655700,True,True,4.399374990446008,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
12430,CLI-112430,saldo_actual,10619983,True,False,1.8670021400723131,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
12450,CLI-112450,saldo_actual,10921357,True,False,1.943049654705151,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
12452,CLI-112452,saldo_actual,11324134,True,False,2.044684798417849,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
12466,CLI-112466,saldo_actual,10324850,True,False,1.792529454518372,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
12495,CLI-112495,saldo_actual,15852888,True,True,3.187452542428693,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
12513,CLI-112513,saldo_actual,18235135,True,True,3.7885792606974706,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
12527,CLI-112527,saldo_actual,12329587,True,False,2.298396803203036,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
12532,CLI-112532,saldo_actual,10564647,True,False,1.8530388742639727,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
12540,CLI-112540,saldo_actual,16474392,True,True,3.3442803860196046,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
12596,CLI-112596,saldo_actual,10991759,True,False,1.9608146149378887,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
