id_cliente,edad,ingreso_mensual,nivel_educativo,ciudad,fecha_vinculacion,saldo_actual,cuotas_pagadas,cuotas_totales,estado_cuenta,score_externo
CLI-106361,57,4293195,Tecnólogo,"Bogotá, Colombia",2019-02-22,5873658,7,24,Al día,593.0
CLI-106362,50,0,Universitario,manizales,2023-05-21,607222,9,12,Al día,689.0
CLI-106363,40,2929179,Técnico,villavicencio,2022-02-08,1709332,3,12,Al día,631.0
CLI-106364,65,1138384,Primaria,Cúcuta,2016-09-09,0,48,48,Cancelado,634.0
CLI-106365,40,0,Técnico,Ibagué,2015-11-17,1875807,22,36,Al día,583.0
CLI-106366,23,2066398,Técnico,"Cartagena, Bolívar",2019-04-06,865018,1,6,Al día,440.0
CLI-106367,2,2266449,Secundaria,CALI,2015-04-18,6064638,4,18,Al día,
CLI-106368,38,7753214,Posgrado,Villavicencio,2019-11-17,1515727,18,24,Al día,387.0
CLI-106369,74,2731482,Secundaria,PEREIRA,2022-10-24,0,18,18,Cancelado,824.0
CLI-106370,1,2005746,Técnico,Santiago de Cali,2018-06-09,4471868,27,24,Al día,353.0
CLI-106371,71,4921382,Tecnólogo,Bucaramanga,2024-02-18,7195171,6,36,Al día,550.0
CLI-106372,77,2083470,Secundaria,CTG,2020-10-23,0,12,12,Cancelado,741.0
CLI-106373,54,1533130,Técnico,Sta Marta,2023-03-15,289337,4,6,Al día,376.0
CLI-106374,41,0,Técnico,MZL,2015-03-21,6262804,6,18,Moroso,
CLI-106375,70,0,Universitario,"Villavicencio, Meta",2018-12-04,10359453,3,18,Moroso,
CLI-106376,71,2008087,Secundaria,"Cali, Colombia",2024-09-28,13582360,9,36,Moroso,
CLI-106377,48,4851970,Universitario,villavicencio,2019-11-11,4350206,5,24,Moroso,
CLI-106378,32,0,Universitario,Cucuta,2022-10-12,2611377,16,24,Al día,798.0
CLI-106379,28,3612631,Tecnólogo,"Bogotá, Colombia",2015-07-25,2811421,5,12,Al día,738.0
CLI-106380,1,0,Posgrado,"Manizales, Caldas",2022-05-17,2945714,5,12,Al día,452.0
CLI-106381,67,900000,Tecnólogo,Villavo,2018-10-20,2846112,9,24,Al día,671.0
CLI-106382,76,3000988,Tecnólogo,Ibague,2015-08-18,2087910,5,12,Al día,617.0
CLI-106383,62,0,Posgrado,Cartagena,2018-07-08,3883045,31,48,Al día,536.0
CLI-106384,68,7122022,Universitario,Sta Marta,2018-09-26,2825703,0,6,Moroso,430.0
CLI-106385,25,0,Tecnólogo,MZL,2024-05-21,283360,10,12,Al día,542.0
CLI-106386,57,2672145,Tecnólogo,Cartagena,2017-08-26,12020627,9,36,Al día,698.0
CLI-106387,2,1144160,Técnico,Bogotá,2023-07-08,971118,2,6,Al día,484.0
CLI-106388,53,0,Universitario,MZL,2019-03-30,1559476,6,12,Al día,668.0
CLI-106389,45,0,Secundaria,bogota,2017-02-04,3873642,21,36,Al día,399.0
CLI-106390,30,0,Universitario,CAL,2023-07-15,6173782,3,18,Al día,447.0
CLI-106391,20,5953062,Universitario,"Manizales, Caldas",2024-06-03,4957459,36,48,Al día,608.0
CLI-106392,57,1927834,Técnico,Cucuta,2020-12-15,1055450,15,18,Al día,703.0
CLI-106393,70,1768983,Secundaria,Ibagué,2015-12-29,4692540,21,18,Al día,579.0
CLI-106394,58,3037190,Tecnólogo,IBAGUÉ,2016-06-24,0,6,6,Cancelado,503.0
CLI-106395,65,0,Tecnólogo,Bogotá D.C.,2016-02-18,1560540,18,24,Al día,528.0
CLI-106396,0,0,Técnico,CAL,2019-10-10,565318,32,36,Al día,763.0
CLI-106397,78,0,Primaria,cartagena,2018-01-31,3327467,4,12,Al día,490.0
CLI-106398,56,0,Secundaria,San José de Cúcuta,2015-03-29,1496820,2,6,Al día,382.0
CLI-106399,25,1312994,Primaria,PEREIRA,2018-03-16,1255089,3,6,Al día,381.0
CLI-106400,30,0,Universitario,Bogotá,2021-03-26,11074840,6,24,Moroso,787.0
CLI-106401,63,0,Técnico,Barranquilla,2015-01-26,1859300,7,12,Al día,696.0
CLI-106402,18,0,Técnico,Cucuta,2019-10-30,432554,8,12,Al día,324.0
CLI-106403,51,5654624,Universitario,BUCARAMANGA,2024-01-03,5919353,22,36,Al día,847.0
CLI-106404,36,1998956,Técnico,"Pereira, Risaralda",2016-12-10,0,48,48,Cancelado,450.0
CLI-106405,75,3260335,Tecnólogo,Bucaramanga,2018-09-20,9337977,22,48,Al día,326.0
CLI-106406,35,1080957,Secundaria,Bogotá,2024-02-15,861318,3,6,Al día,426.0
CLI-106407,50,4525880,Universitario,BUCARAMANGA,2025-05-08,9289295,26,24,Moroso,
CLI-106408,21,2187468,Secundaria,Santiago de Cali,2015-12-19,0,6,6,Cancelado,431.0
CLI-106409,61,2557940,Secundaria,Manizales,2023-11-28,4173666,4,18,Al día,437.0
CLI-106410,50,0,Tecnólogo,cali,2015-06-30,4797700,18,36,Al día,434.0
CLI-106411,52,3356359,Tecnólogo,PEI,2016-01-03,864014,9,18,Al día,625.0
CLI-106412,26,0,Universitario,"Bogotá, Colombia",2023-09-12,7704975,27,48,Al día,601.0
CLI-106413,30,1077120,Secundaria,MEDELLÍN,2018-12-02,1497163,4,12,Al día,709.0
CLI-106414,22,0,Tecnólogo,Barranquilla,2020-08-17,1995706,5,18,Al día,609.0
CLI-106415,23,0,Secundaria,BOG,2017-11-14,4666616,8,36,Al día,559.0
CLI-106416,37,2230183,Secundaria,Santiago de Cali,2022-12-14,562540,20,24,Al día,
CLI-106417,3,3652433,Técnico,Cúcuta,2019-04-08,254648,5,6,Al día,407.0
CLI-106418,20,0,Universitario,MDL,2023-05-14,6745273,13,36,Al día,604.0
CLI-106419,34,0,Primaria,medellín,2023-12-26,2007041,3,18,Al día,768.0
CLI-106420,76,2002949,Secundaria,"Bogotá, Colombia",2015-05-24,7952815,0,12,Moroso,632.0
CLI-106421,58,4861191,Universitario,B/quilla,2015-03-12,0,48,48,Cancelado,496.0
CLI-106422,28,5332140,Tecnólogo,Pereira,2022-08-07,6415981,2,12,Moroso,620.0
CLI-106423,56,1322917,Primaria,CTG,2018-10-11,794035,8,12,Al día,709.0
CLI-106424,75,3446202,Tecnólogo,ibague,2017-09-12,2332296,3,12,Al día,792.0
CLI-106425,31,2336110,Tecnólogo,Ibagué,2021-07-06,1639124,0,6,Moroso,338.0
CLI-106426,23,0,Tecnólogo,CTG,2024-08-22,1637597,20,24,Al día,564.0
CLI-106427,62,900000,Primaria,CÚCUTA,2018-11-16,4056608,25,48,Al día,825.0
CLI-106428,76,0,Universitario,VILLAVICENCIO,2021-05-01,4213523,21,36,Al día,367.0
CLI-106429,73,5278254,Universitario,"Manizales, Caldas",2016-05-30,3145554,5,24,Al día,547.0
CLI-106430,61,5605203,Universitario,Med.,2023-05-10,11647115,7,36,Al día,377.0
CLI-106431,78,1808129,Secundaria,Pereira,2016-04-09,1882336,5,12,Al día,383.0
CLI-106432,68,7897962,Posgrado,bucaramanga,2025-02-14,224045,4,6,Al día,610.0
CLI-106433,74,2161801,Tecnólogo,bogota,2021-03-02,5960061,4,18,Al día,551.0
CLI-106434,69,0,Tecnólogo,pereira,2021-08-13,3021560,11,18,Al día,779.0
CLI-106435,22,2980254,Técnico,B/quilla,2022-01-11,1966757,15,36,Al día,622.0
CLI-106436,45,1879001,Universitario,Bogotá,2015-01-17,0,24,24,Cancelado,628.0
CLI-106437,37,900000,Secundaria,CARTAGENA,2017-06-05,21184482,3,48,Moroso,638.0
CLI-106438,77,10142094,Posgrado,IBAGUÉ,2020-03-23,0,48,48,Cancelado,444.0
CLI-106439,42,6631152,Universitario,"Pereira, Risaralda",2019-01-06,0,6,6,Cancelado,754.0
CLI-106440,50,6146121,Universitario,cucuta,2017-08-31,9343481,7,48,Al día,408.0
CLI-106441,70,3929603,Universitario,Medellín,2019-08-30,5520834,14,48,Al día,609.0
CLI-106442,46,5691127,Universitario,Sta Marta,2016-10-27,3354612,16,36,Al día,666.0
CLI-106443,0,0,Universitario,"Cartagena, Bolívar",2020-03-24,1253625,1,6,Al día,460.0
CLI-106444,27,1770609,Tecnólogo,"Cali, Colombia",2018-11-11,3223788,18,36,Al día,463.0
CLI-106445,0,0,Universitario,BGA,2015-05-04,3921721,27,36,Al día,700.0
CLI-106446,30,2695208,Tecnólogo,MDL,2023-01-14,10681049,20,48,Al día,675.0
CLI-106447,79,1205666,Universitario,cucuta,2015-01-09,12012184,6,24,Moroso,305.0
CLI-106448,18,0,Posgrado,cartagena,2025-02-06,1442198,7,12,Al día,646.0
CLI-106449,47,3219555,Universitario,Bucaramanga,2020-06-26,0,6,6,Cancelado,359.0
CLI-106450,0,6322089,Posgrado,"Cali, Valle",2024-07-31,2274737,18,36,Al día,525.0
CLI-106451,42,1912905,Secundaria,cartagena,2017-02-05,0,36,36,Cancelado,605.0
CLI-106452,45,1801290,Secundaria,MZL,2021-06-25,0,48,48,Cancelado,658.0
CLI-106453,34,0,Tecnólogo,ibague,2024-11-28,2896385,14,24,Al día,480.0
CLI-106454,36,0,Tecnólogo,PEI,2017-08-15,2996028,20,36,Al día,841.0
CLI-106455,49,3255951,Técnico,ibague,2017-01-18,1067098,3,6,Al día,442.0
CLI-106456,21,0,Universitario,Villavicencio,2021-03-25,7826074,5,18,Moroso,552.0
CLI-106457,54,0,Posgrado,B/manga,2017-11-04,5441342,8,24,Al día,840.0
CLI-106458,18,0,Universitario,MEDELLÍN,2021-09-11,5639686,42,36,Al día,795.0
CLI-106459,24,0,Técnico,medellin,2018-01-14,163347,4,6,Al día,505.0
CLI-106460,37,7853616,Posgrado,Cucuta,2017-11-12,3596543,5,18,Al día,519.0
CLI-106461,0,6256431,Universitario,"Villavicencio, Meta",2019-12-18,13283422,9,48,Al día,408.0
CLI-106462,67,2087338,Secundaria,Santa Marta,2019-05-10,2786566,0,6,Moroso,794.0
CLI-106463,21,1456013,Técnico,medellín,2020-02-23,3161163,7,18,Al día,516.0
CLI-106464,62,2522792,Técnico,Bogotá,2024-01-21,1317633,3,6,Al día,831.0
CLI-106465,57,0,Universitario,Bogota,2016-11-28,6992919,2,18,Moroso,634.0
CLI-106466,38,6917261,Posgrado,"Bogotá, Colombia",2025-04-19,10179695,2,36,Moroso,604.0
CLI-106467,33,1397376,Secundaria,Pereira,2024-04-23,1034649,13,18,Al día,571.0
CLI-106468,35,3054691,Técnico,Ibagué,2015-09-24,6487234,3,18,Al día,
CLI-106469,63,1256000,Secundaria,BAQ,2017-03-06,1180930,5,12,Al día,476.0
CLI-106470,18,2432129,Técnico,bogota,2021-07-25,556499,7,12,Al día,797.0
CLI-106471,63,4360557,Tecnólogo,"Medellín, Colombia",2017-11-14,4114449,29,48,Al día,811.0
CLI-106472,70,0,Técnico,"Pereira, Risaralda",2023-06-12,1295886,3,6,Al día,628.0
CLI-106473,40,0,Universitario,"Bogotá, Colombia",2022-03-04,4046152,9,18,Al día,305.0
CLI-106474,54,8439534,Posgrado,San José de Cúcuta,2018-05-30,3922478,2,12,Al día,841.0
CLI-106475,2,0,Universitario,IBAGUÉ,2025-03-13,1526938,1,6,Al día,676.0
CLI-106476,55,3586244,Tecnólogo,Cali,2016-03-28,3487470,27,36,Al día,405.0
CLI-106477,20,0,Tecnólogo,PEI,2023-07-06,6785395,16,48,Al día,582.0
CLI-106478,57,0,Tecnólogo,BGA,2016-09-04,1519505,7,12,Al día,302.0
CLI-106479,70,3323892,Técnico,SANTA MARTA,2025-01-06,972503,16,24,Al día,414.0
CLI-106480,22,2408906,Técnico,Cúcuta,2019-06-10,1123670,15,24,Al día,372.0
CLI-106481,53,3766353,Técnico,cartagena,2023-05-27,10908359,8,36,Moroso,
CLI-106482,63,0,Secundaria,Cartagena,2021-11-01,2464302,10,18,Al día,336.0
CLI-106483,69,900000,Técnico,BAQ,2022-02-23,4474022,9,36,Al día,423.0
CLI-106484,34,2011524,Tecnólogo,Cartagena,2020-06-21,5126814,6,36,Al día,602.0
CLI-106485,42,1558289,Técnico,Bta,2023-07-25,1084371,7,12,Al día,415.0
CLI-106486,75,2177403,Tecnólogo,CÚCUTA,2017-04-09,9749370,9,36,Moroso,
CLI-106487,78,5620794,Universitario,BOG,2015-02-07,14852959,8,36,Moroso,784.0
CLI-106488,72,0,Universitario,Pereira,2019-09-21,3199736,9,18,Al día,850.0
CLI-106489,60,0,Universitario,Bogotá,2023-02-09,607411,2,6,Al día,839.0
CLI-106490,37,2253875,Secundaria,SMR,2016-03-24,5765980,20,48,Al día,712.0
CLI-106491,57,3876784,Universitario,BARRANQUILLA,2022-11-26,2381442,25,36,Al día,650.0
CLI-106492,47,3750589,Tecnólogo,cali,2017-12-04,1610564,1,12,Al día,458.0
CLI-106493,30,3400449,Tecnólogo,BAQ,2023-03-06,678349,15,18,Al día,597.0
CLI-106494,72,0,Técnico,Cartagena de Indias,2022-06-05,1449442,2,6,Al día,396.0
CLI-106495,61,0,Técnico,manizales,2016-03-25,525265,0,6,Al día,689.0
CLI-106496,19,1097322,Primaria,CAL,2022-09-30,2494670,3,12,Moroso,833.0
CLI-106497,68,1972614,Técnico,CÚCUTA,2015-12-19,1628207,28,36,Al día,332.0
CLI-106498,50,3102965,Tecnólogo,"Santa Marta, Magdalena",2022-07-08,0,36,36,Cancelado,461.0
CLI-106499,3,3392045,Tecnólogo,"Santa Marta, Magdalena",2023-10-11,2456781,5,18,Al día,751.0
CLI-106500,46,10037831,Posgrado,Pereira,2017-04-13,0,6,6,Cancelado,705.0
CLI-106501,36,2981629,Técnico,Barranqilla,2025-01-30,0,36,36,Cancelado,668.0
CLI-106502,68,2502083,Universitario,CTG,2016-03-09,676605,9,12,Al día,589.0
CLI-106503,76,0,Secundaria,"Barranquilla, Atlántico",2025-03-03,4998140,12,36,Moroso,
CLI-106504,74,900000,Primaria,"Ibagué, Tolima",2022-07-08,4527481,43,36,Al día,550.0
CLI-106505,67,4139552,Universitario,villavicencio,2025-05-26,8495693,23,48,Al día,493.0
CLI-106506,72,0,Secundaria,Cartagena,2016-11-15,19949182,17,48,Moroso,
CLI-106507,67,3580178,Tecnólogo,Manizales,2018-04-29,0,48,48,Cancelado,703.0
CLI-106508,78,0,Posgrado,PEI,2018-02-07,3020767,12,48,Al día,738.0
CLI-106509,24,2268044,Técnico,santa marta,2023-06-17,1704029,5,18,Al día,584.0
CLI-106510,0,1684586,Secundaria,"Manizales, Caldas",2015-09-24,2704651,31,48,Al día,809.0
CLI-106511,28,6312978,Universitario,PEREIRA,2017-03-28,826541,14,18,Al día,
CLI-106512,43,0,Técnico,MANIZALES,2024-11-11,351989,2,6,Al día,577.0
CLI-106513,31,0,Secundaria,IBAGUÉ,2018-07-04,3354306,16,24,Al día,557.0
CLI-106514,29,0,Tecnólogo,bogota,2015-11-27,13002558,3,24,Moroso,823.0
CLI-106515,77,4753874,Universitario,Medellin,2024-05-25,542108,4,6,Al día,605.0
CLI-106516,58,2037061,Tecnólogo,CARTAGENA,2017-03-26,2173824,13,24,Al día,520.0
CLI-106517,25,0,Universitario,cali,2015-04-18,1791459,14,18,Al día,452.0
CLI-106518,45,1822797,Secundaria,"Bucaramanga, Santander",2019-09-23,1578882,1,6,Al día,849.0
CLI-106519,47,3577471,Tecnólogo,"Manizales, Caldas",2015-06-16,1915522,12,24,Al día,523.0
CLI-106520,56,2045948,Tecnólogo,pereira,2022-11-17,0,12,12,Cancelado,
CLI-106521,49,996205,Secundaria,PEI,2019-05-25,3167510,12,48,Al día,797.0
CLI-106522,58,2900772,Técnico,bucaramanga,2024-12-30,727247,10,12,Al día,649.0
CLI-106523,36,2617284,Secundaria,villavicencio,2023-07-10,1547060,19,36,Al día,588.0
CLI-106524,58,1689159,Secundaria,Cartagena,2022-11-21,2759438,7,24,Al día,
CLI-106525,58,3281691,Técnico,Barranqilla,2016-10-10,0,36,36,Cancelado,626.0
CLI-106526,73,8604160,Posgrado,BOG,2025-03-31,0,18,18,Cancelado,640.0
CLI-106527,32,3398339,Universitario,CARTAGENA,2018-02-02,6131992,8,24,Al día,679.0
CLI-106528,49,3485577,Técnico,BUCARAMANGA,2018-04-16,748037,4,6,Al día,510.0
CLI-106529,64,0,Secundaria,"Cali, Valle",2018-05-10,8002979,12,36,Moroso,
CLI-106530,30,0,Universitario,CAL,2021-09-10,3699638,9,18,Al día,483.0
CLI-106531,66,1505929,Primaria,MANIZALES,2023-07-14,0,18,18,Cancelado,679.0
CLI-106532,79,3174149,Tecnólogo,MDL,2016-03-09,0,36,36,Cancelado,824.0
CLI-106533,60,4126956,Universitario,IBAGUÉ,2021-04-11,896036,4,6,Al día,388.0
CLI-106534,32,2820764,Tecnólogo,"Villavicencio, Meta",2024-06-15,5226633,22,48,Al día,664.0
CLI-106535,68,0,Secundaria,CÚCUTA,2020-02-03,5588163,21,36,Al día,499.0
CLI-106536,26,2158054,Secundaria,BOGOTÁ,2019-12-14,3281858,0,6,Moroso,524.0
CLI-106537,63,1820679,Secundaria,Bogotá D.C.,2016-08-24,1633253,20,24,Al día,548.0
CLI-106538,26,0,Secundaria,MDL,2018-09-21,1036329,9,12,Al día,352.0
CLI-106539,62,0,Universitario,Med.,2016-12-12,5932492,19,48,Al día,579.0
CLI-106540,3,2847337,Universitario,"Medellín, Colombia",2019-05-28,4300524,3,12,Moroso,
CLI-106541,21,8532639,Posgrado,barranquilla,2016-06-27,3413082,1,6,Moroso,335.0
CLI-106542,26,2437591,Secundaria,Bogotá,2019-04-10,0,36,36,Cancelado,674.0
CLI-106543,26,1374938,Secundaria,pereira,2020-06-03,5083044,18,36,Al día,386.0
CLI-106544,43,5953143,Universitario,bogota,2019-11-17,2286526,0,6,Moroso,743.0
CLI-106545,63,2236332,Secundaria,Cartagena,2017-01-21,0,12,12,Cancelado,400.0
CLI-106546,34,0,Universitario,Bta,2016-08-24,804599,4,6,Al día,396.0
CLI-106547,23,0,Técnico,"Cali, Colombia",2016-09-05,800580,21,24,Al día,837.0
CLI-106548,42,2185428,Secundaria,BAQ,2023-08-29,0,12,12,Cancelado,699.0
CLI-106549,57,0,Secundaria,San José de Cúcuta,2023-09-07,13711749,9,36,Moroso,345.0
CLI-106550,78,2776361,Técnico,cartagena,2023-04-23,14894999,18,48,Moroso,841.0
CLI-106551,73,3948510,Universitario,ibague,2024-10-20,2568738,0,6,Al día,571.0
CLI-106552,19,3346504,Universitario,IBAGUÉ,2018-07-10,2096047,12,36,Al día,357.0
CLI-106553,3,1040050,Técnico,bogota,2024-05-20,7402382,18,36,Al día,591.0
CLI-106554,1,0,Posgrado,San José de Cúcuta,2016-12-05,3547421,4,18,Al día,422.0
CLI-106555,39,2258586,Técnico,SMR,2020-02-04,1670301,9,24,Al día,388.0
CLI-106556,0,900000,Universitario,cucuta,2017-06-24,6233090,18,48,Al día,666.0
CLI-106557,24,2779883,Secundaria,bucaramanga,2015-07-11,0,6,6,Cancelado,326.0
CLI-106558,68,0,Universitario,CALI,2017-08-25,203533,5,6,Al día,545.0
CLI-106559,45,1029445,Primaria,"Bogotá, Colombia",2022-02-04,685394,3,6,Al día,386.0
CLI-106560,26,1502037,Secundaria,BARRANQUILLA,2022-05-27,4175075,38,48,Al día,605.0
CLI-106561,29,0,Tecnólogo,CAL,2022-08-30,2249916,3,12,Moroso,569.0
CLI-106562,60,1885432,Secundaria,Pereira,2019-12-11,1085946,2,6,Al día,340.0
CLI-106563,40,0,Universitario,Cartagena de Indias,2019-11-21,21481219,2,36,Moroso,524.0
CLI-106564,66,900000,Primaria,"Santa Marta, Magdalena",2017-08-13,7985881,16,36,Al día,345.0
CLI-106565,45,900000,Primaria,Pereira,2016-07-16,0,24,24,Cancelado,640.0
CLI-106566,61,5198897,Universitario,Bogotá,2016-08-10,415247,5,6,Al día,493.0
CLI-106567,30,0,Técnico,IBAGUÉ,2016-10-05,2122436,42,48,Al día,795.0
CLI-106568,61,7245571,Universitario,"Cali, Colombia",2016-06-05,1792789,0,6,Al día,355.0
CLI-106569,53,1304958,Primaria,"Cartagena, Bolívar",2018-10-15,0,36,36,Cancelado,428.0
CLI-106570,42,1795516,Secundaria,Cali,2024-01-08,4031971,6,18,Al día,311.0
CLI-106571,69,2724835,Técnico,Med.,2022-09-16,1170558,13,18,Al día,329.0
CLI-106572,50,3087361,Técnico,Medellin,2019-11-19,167357,4,6,Al día,667.0
CLI-106573,18,2453241,Tecnólogo,Manizales,2021-02-28,310564,4,6,Al día,577.0
CLI-106574,48,3422702,Técnico,Barranqilla,2016-03-15,992334,13,18,Al día,673.0
CLI-106575,24,3661825,Técnico,Cartagena de Indias,2018-06-12,5358137,5,18,Al día,446.0
CLI-106576,53,2825332,Técnico,San José de Cúcuta,2023-09-20,251297,9,12,Al día,394.0
CLI-106577,66,3165975,Técnico,Cartagena de Indias,2016-03-16,3950939,7,18,Al día,530.0
CLI-106578,52,0,Posgrado,Barranquilla,2021-11-14,805364,4,6,Al día,358.0
CLI-106579,76,0,Secundaria,Bogotá D.C.,2022-01-21,5100273,5,24,Al día,606.0
CLI-106580,48,1665380,Secundaria,"Cali, Colombia",2024-02-24,4689880,10,36,Al día,801.0
CLI-106581,69,0,Tecnólogo,"Villavicencio, Meta",2022-03-23,2438693,3,12,Moroso,472.0
CLI-106582,27,5950839,Universitario,santa marta,2025-02-28,4669645,7,18,Moroso,719.0
CLI-106583,53,1989765,Técnico,BUCARAMANGA,2022-01-21,665299,4,6,Al día,639.0
CLI-106584,70,0,Universitario,Cúcuta,2018-06-07,7089753,7,24,Moroso,349.0
CLI-106585,34,2006669,Técnico,Ibague,2015-09-05,989719,7,18,Al día,465.0
CLI-106586,38,0,Primaria,Cucuta,2018-08-25,511050,4,6,Al día,382.0
CLI-106587,24,5540496,Técnico,Ibagué,2015-02-23,0,12,12,Cancelado,565.0
CLI-106588,68,0,Universitario,Bogota,2015-01-02,8099486,4,18,Moroso,
CLI-106589,75,6611056,Universitario,Pereira,2016-08-12,0,24,24,Cancelado,744.0
CLI-106590,42,3707275,Tecnólogo,Ibagué,2024-08-24,2058624,1,6,Moroso,
CLI-106591,58,1236910,Secundaria,Medellin,2018-12-26,3915117,9,36,Al día,436.0
CLI-106592,38,2365043,Secundaria,Cucuta,2017-11-01,5104604,36,48,Al día,566.0
CLI-106593,56,3020450,Posgrado,medellin,2023-01-17,7212709,5,24,Moroso,611.0
CLI-106594,18,1021702,Primaria,MANIZALES,2021-05-17,0,6,6,Cancelado,
CLI-106595,47,900000,Primaria,CÚCUTA,2015-09-27,5007278,16,36,Al día,786.0
CLI-106596,3,3671699,Técnico,Manizales,2015-02-13,735774,9,12,Al día,593.0
CLI-106597,23,6318931,Universitario,BOGOTÁ,2016-12-17,300792,4,6,Al día,729.0
CLI-106598,24,3730362,Tecnólogo,BOG,2018-01-01,2177513,42,48,Al día,308.0
CLI-106599,35,3346500,Tecnólogo,"Pereira, Risaralda",2015-04-10,2473233,29,36,Al día,690.0
CLI-106600,33,1469531,Primaria,Bogotá D.C.,2022-11-09,1507805,1,6,Al día,
CLI-106601,67,3158008,Tecnólogo,medellin,2015-03-25,2883388,33,48,Al día,612.0
CLI-106602,27,0,Tecnólogo,B/quilla,2023-02-23,686906,2,6,Al día,466.0
CLI-106603,74,6817100,Posgrado,santa marta,2021-05-11,3548425,16,24,Al día,439.0
CLI-106604,35,1623905,Secundaria,"Bucaramanga, Santander",2024-08-27,2140560,4,12,Al día,560.0
CLI-106605,38,2109673,Técnico,Sta Marta,2018-10-09,5792640,6,24,Al día,829.0
CLI-106606,79,0,Secundaria,Cartagena de Indias,2022-09-06,3598229,37,48,Al día,566.0
CLI-106607,31,2964107,Secundaria,MANIZALES,2016-03-02,2491534,17,24,Al día,834.0
CLI-106608,48,2386788,Tecnólogo,Cartagena,2021-09-28,0,36,36,Cancelado,595.0
CLI-106609,69,1233376,Secundaria,Santiago de Cali,2015-10-31,9093398,5,48,Moroso,
CLI-106610,44,1426734,Secundaria,"Medellín, Colombia",2015-12-01,560829,3,6,Al día,818.0
CLI-106611,24,0,Secundaria,"Barranquilla, Atlántico",2016-08-06,1553288,3,12,Al día,720.0
CLI-106612,36,0,Secundaria,CAL,2021-03-12,12119444,13,48,Al día,495.0
CLI-106613,44,2137975,Secundaria,"Villavicencio, Meta",2020-09-08,14646941,7,36,Moroso,
CLI-106614,23,3299235,Tecnólogo,IBAGUÉ,2023-01-10,1638140,12,24,Al día,306.0
CLI-106615,0,3531031,Tecnólogo,"Ibagué, Tolima",2019-11-20,1786378,1,6,Al día,519.0
CLI-106616,24,4339292,Universitario,Ibagué,2019-02-13,6023571,10,24,Al día,525.0
CLI-106617,77,0,Posgrado,Bogotá D.C.,2022-04-27,2216134,16,24,Al día,643.0
CLI-106618,70,1782807,Secundaria,Bogotá,2017-01-10,6409032,11,48,Al día,494.0
CLI-106619,79,0,Secundaria,PEREIRA,2023-08-11,1544482,2,6,Al día,535.0
CLI-106620,71,2879604,Universitario,"Ibagué, Tolima",2022-03-17,0,48,48,Cancelado,414.0
CLI-106621,33,2179966,Secundaria,ibague,2022-11-03,2850799,9,18,Al día,321.0
CLI-106622,36,6767274,Universitario,Cartagena,2015-10-09,7371534,8,36,Moroso,376.0
CLI-106623,60,3693489,Universitario,"Villavicencio, Meta",2016-07-14,0,18,18,Cancelado,780.0
CLI-106624,33,0,Universitario,Sta Marta,2024-11-22,989466,5,12,Al día,420.0
CLI-106625,73,0,Universitario,"Medellín, Colombia",2018-08-16,2982492,2,18,Al día,515.0
CLI-106626,44,4480845,Universitario,santa marta,2019-11-13,1934887,29,36,Al día,799.0
CLI-106627,29,1863343,Secundaria,Bucaramanga,2025-03-11,0,6,6,Cancelado,318.0
CLI-106628,34,3265636,Técnico,Cali,2024-01-22,0,18,18,Cancelado,590.0
CLI-106629,57,2729334,Técnico,"Villavicencio, Meta",2018-07-10,0,48,48,Cancelado,
CLI-106630,35,3258581,Universitario,"Cali, Colombia",2022-10-20,0,48,48,Cancelado,590.0
CLI-106631,76,2351256,Técnico,bucaramanga,2018-08-14,0,48,48,Cancelado,609.0
CLI-106632,20,5539498,Universitario,Villavo,2017-05-08,761299,1,6,Al día,755.0
CLI-106633,35,2194403,Secundaria,Cartagena,2025-02-27,2227641,13,18,Al día,668.0
CLI-106634,1,0,Técnico,Pereira,2022-09-20,1029668,10,18,Al día,411.0
CLI-106635,64,900000,Técnico,Cucuta,2015-09-29,0,36,36,Cancelado,457.0
CLI-106636,23,0,Universitario,Ibagué,2020-04-16,2997038,5,12,Al día,580.0
CLI-106637,18,3368130,Técnico,"Medellín, Colombia",2023-05-16,5385937,11,24,Al día,436.0
CLI-106638,24,3509490,Técnico,medellin,2024-11-12,17823517,8,48,Al día,718.0
CLI-106639,55,0,Técnico,Manizales,2022-09-14,6109079,9,48,Al día,782.0
CLI-106640,0,1976501,Técnico,cucuta,2016-03-16,4251280,3,18,Al día,813.0
